datetime_utc,price_in_eth
2025-08-01T14:00:00+00:00,0.07086100915116846
2025-08-01T15:00:00+00:00,0.07155733395536296
2025-08-01T16:00:00+00:00,0.07172421557161164
2025-08-01T17:00:00+00:00,0.07156456556433177
2025-08-01T18:00:00+00:00,0.07158700642650608
2025-08-01T19:00:00+00:00,0.0722421003525561
2025-08-01T20:00:00+00:00,0.07366390877394881
2025-08-01T21:00:00+00:00,0.07283979170490848
2025-08-01T22:00:00+00:00,0.07303969488680978
2025-08-01T23:00:00+00:00,0.07268302310902462
2025-08-02T00:00:00+00:00,0.07327316361162754
2025-08-02T01:00:00+00:00,0.07321027803139529
2025-08-02T02:00:00+00:00,0.07319334049368159
2025-08-02T03:00:00+00:00,0.07295150073467062
2025-08-02T04:00:00+00:00,0.07275685120003347
2025-08-02T05:00:00+00:00,0.07287501287973665
2025-08-02T06:00:00+00:00,0.07267545887650899
2025-08-02T07:00:00+00:00,0.07231641073409842
2025-08-02T08:00:00+00:00,0.07265833549246332
2025-08-02T09:00:00+00:00,0.07250309819654661
2025-08-02T10:00:00+00:00,0.07262081944156767
2025-08-02T11:00:00+00:00,0.07254094126221064
2025-08-02T12:00:00+00:00,0.07259076265852056
2025-08-02T13:00:00+00:00,0.07265688922893884
2025-08-02T14:00:00+00:00,0.07284527137868449
2025-08-02T15:00:00+00:00,0.07282056332916904
2025-08-02T16:00:00+00:00,0.07299732723384962
2025-08-02T17:00:00+00:00,0.07274321688082558
2025-08-02T18:00:00+00:00,0.07250333605784859
2025-08-02T19:00:00+00:00,0.07273519587170663
2025-08-02T20:00:00+00:00,0.07304345488531175
2025-08-02T21:00:00+00:00,0.07362209034974931
2025-08-02T22:00:00+00:00,0.07334526030342198
2025-08-02T23:00:00+00:00,0.07360404811513267
2025-08-03T00:00:00+00:00,0.07343061827419921
2025-08-03T01:00:00+00:00,0.07387908017464155
2025-08-03T02:00:00+00:00,0.07375873646780813
2025-08-03T03:00:00+00:00,0.0736581528228336
2025-08-03T04:00:00+00:00,0.07372793632214157
2025-08-03T05:00:00+00:00,0.07393105509047576
2025-08-03T06:00:00+00:00,0.0737011250135845
2025-08-03T07:00:00+00:00,0.07370556113389676
2025-08-03T08:00:00+00:00,0.07406616192912052
2025-08-03T09:00:00+00:00,0.07415785123206205
2025-08-03T10:00:00+00:00,0.07402913895168489
2025-08-03T11:00:00+00:00,0.07411117741104514
2025-08-03T12:00:00+00:00,0.07384972938454006
2025-08-03T13:00:00+00:00,0.07382965609107697
2025-08-03T14:00:00+00:00,0.07374829279101998
2025-08-03T15:00:00+00:00,0.07412323932140671
2025-08-03T16:00:00+00:00,0.07411373256003631
2025-08-03T17:00:00+00:00,0.07395513166872647
2025-08-03T18:00:00+00:00,0.07411934040641598
2025-08-03T19:00:00+00:00,0.07417540974984463
2025-08-03T20:00:00+00:00,0.07392865613840266
2025-08-03T21:00:00+00:00,0.07416676073533805
2025-08-03T22:00:00+00:00,0.07411454673931508
2025-08-03T23:00:00+00:00,0.07413464811267506
2025-08-04T00:00:00+00:00,0.07433653150956723
2025-08-04T01:00:00+00:00,0.07432371073523628
2025-08-04T02:00:00+00:00,0.07415130056467464
2025-08-04T03:00:00+00:00,0.07402678657883915
2025-08-04T04:00:00+00:00,0.07419478661788612
2025-08-04T05:00:00+00:00,0.07421462152522298
2025-08-04T06:00:00+00:00,0.07396590986074998
2025-08-04T07:00:00+00:00,0.07396344239455603
2025-08-04T08:00:00+00:00,0.07367040233252724
2025-08-04T09:00:00+00:00,0.07357613854351562
2025-08-04T10:00:00+00:00,0.07360014257009356
2025-08-04T11:00:00+00:00,0.07392966661814339
2025-08-04T12:00:00+00:00,0.07372997135085013
2025-08-04T13:00:00+00:00,0.07374360283052978
2025-08-04T14:00:00+00:00,0.07314984699175227
2025-08-04T15:00:00+00:00,0.0725640728734621
2025-08-04T16:00:00+00:00,0.07276599750060211
2025-08-04T17:00:00+00:00,0.07287054808997918
2025-08-04T18:00:00+00:00,0.07281315970142412
2025-08-04T19:00:00+00:00,0.0725293634077023
2025-08-04T20:00:00+00:00,0.0725304018894517
2025-08-04T21:00:00+00:00,0.07244570760027226
2025-08-04T22:00:00+00:00,0.07234196322860355
2025-08-04T23:00:00+00:00,0.07198360365706734
2025-08-05T00:00:00+00:00,0.07212549914675688
2025-08-05T01:00:00+00:00,0.07207082976296145
2025-08-05T02:00:00+00:00,0.07200528011829949
2025-08-05T03:00:00+00:00,0.07202787086765391
2025-08-05T04:00:00+00:00,0.07165989276631772
2025-08-05T05:00:00+00:00,0.07142355004163498
2025-08-05T06:00:00+00:00,0.07125862413126198
2025-08-05T07:00:00+00:00,0.07146075156555555
2025-08-05T08:00:00+00:00,0.07121523888948954
2025-08-05T09:00:00+00:00,0.07113570928900845
2025-08-05T10:00:00+00:00,0.07119080444197558
2025-08-05T11:00:00+00:00,0.07143863896686552
2025-08-05T12:00:00+00:00,0.07163467892487319
2025-08-05T13:00:00+00:00,0.07175172411156774
2025-08-05T14:00:00+00:00,0.07129007000733524
2025-08-05T15:00:00+00:00,0.07126753950534516
2025-08-05T16:00:00+00:00,0.07111558637635797
2025-08-05T17:00:00+00:00,0.07101887612562166
2025-08-05T18:00:00+00:00,0.07074169848581578
2025-08-05T19:00:00+00:00,0.07094426781053584
2025-08-05T20:00:00+00:00,0.07077670633715717
2025-08-05T21:00:00+00:00,0.07066029604880364
2025-08-05T22:00:00+00:00,0.07082326322800529
2025-08-05T23:00:00+00:00,0.07061497917560872
2025-08-06T00:00:00+00:00,0.07066472711085785
2025-08-06T01:00:00+00:00,0.07077561568278778
2025-08-06T02:00:00+00:00,0.0705182201255929
2025-08-06T03:00:00+00:00,0.07041102166183026
2025-08-06T04:00:00+00:00,0.07041461546400621
2025-08-06T05:00:00+00:00,0.0707445446211138
2025-08-06T06:00:00+00:00,0.07073141830543592
2025-08-06T07:00:00+00:00,0.07090776267670497
2025-08-06T08:00:00+00:00,0.07100852477549238
2025-08-06T09:00:00+00:00,0.07080000373876628
2025-08-06T10:00:00+00:00,0.07079111378209213
2025-08-06T11:00:00+00:00,0.07064744590403457
2025-08-06T12:00:00+00:00,0.07063580697323121
2025-08-06T13:00:00+00:00,0.07104763042955302
2025-08-06T14:00:00+00:00,0.07075563184542473
2025-08-06T15:00:00+00:00,0.07140141391476686
2025-08-06T16:00:00+00:00,0.07177390598364702
2025-08-06T17:00:00+00:00,0.07138700962312394
2025-08-06T18:00:00+00:00,0.07148781113128484
2025-08-06T19:00:00+00:00,0.07157158192386232
2025-08-06T20:00:00+00:00,0.07146787044982762
2025-08-06T21:00:00+00:00,0.07146857345701711
2025-08-06T22:00:00+00:00,0.0716685512307505
